pk,token_indices,weights
9576,"[15, 9, 420, 538, 2, 460, 93, 415, 102, 2, 208, 4, 229, 53, 2193, 50, 11, 38, 12, 120, 134, 114, 14, 34, 11, 9, 68, 36, 734, 93, 66, 436]","[1.6383634, 2.7686634, 4.568247, 4.8533316, 1.8270944, 4.7004805, 6.3661833, 5.034352, 3.1830916, 1.8270944, 3.8260806, 1.0145292, 3.9486763, 2.57346, 5.9467287, 2.425759, 2.822767, 2.2007272, 1.4113835, 3.3410935, 3.5746412, 3.2746258, 1.6516291, 2.1914208, 2.822767, 2.7686634, 2.7887082, 2.2589502, 5.256192, 6.3661833, 2.7519443, 4.568247]"
9577,"[15, 225, 1726, 41, 61, 29, 1559, 32, 29, 162, 2, 460, 5, 484, 48, 2, 436, 3, 83, 6, 47, 253, 265, 4, 8, 398, 560, 12, 17, 9, 104]","[1.6383634, 3.8854222, 5.9467287, 2.310884, 2.6995292, 4.207808, 5.9467287, 2.1122313, 4.207808, 3.6674004, 1.8270944, 4.7004805, 1.2280477, 4.8533316, 2.4381692, 1.8270944, 4.568247, 1.0370923, 2.9994752, 1.1933746, 2.4635534, 4.0892034, 4.0892034, 1.0145292, 1.2845422, 4.568247, 4.8533316, 1.4113835, 2.0251946, 1.3843317, 3.1830916]"
9578,"[70, 222, 104, 10, 5, 342, 31, 239, 67, 6, 39, 630, 1108, 20, 10, 66, 2, 144]","[2.9994752, 3.8854222, 3.1830916, 2.7453773, 1.2280477, 4.45176, 2.1291559, 4.016383, 2.8270671, 1.1933746, 2.2390716, 5.034352, 5.54257, 2.0875108, 2.7453773, 2.7519443, 0.9135472, 3.5314627]"
9579,"[2, 262, 236, 7, 380, 8, 113, 651, 24, 13, 1845, 7, 2219, 212, 3, 31, 2112, 58, 23, 15, 1102, 14, 25, 261, 11, 29, 103, 356, 6, 39, 189, 322, 26, 2, 1146, 405, 7, 2, 124, 24, 184, 4, 1132, 20, 362, 946, 12, 17, 18, 742, 184]","[2.7406416, 4.1679564, 3.9486763, 3.8760653, 4.45176, 1.2845422, 3.3072655, 5.034352, 3.7161388, 1.5005196, 5.9467287, 3.8760653, 5.9467287, 3.9486763, 1.0370923, 2.1291559, 5.9467287, 2.588249, 1.7681279, 1.6383634, 5.54257, 1.6516291, 2.0956643, 4.0892034, 1.4113835, 2.103904, 3.2430964, 4.45176, 1.1933746, 2.2390716, 3.7174158, 4.347694, 1.9403142, 2.7406416, 5.54257, 4.8533316, 3.8760653, 2.7406416, 3.5314627, 3.7161388, 7.652161, 1.0145292, 5.54257, 2.0875108, 4.45176, 5.54257, 1.4113835, 2.0251946, 1.9140218, 5.256192, 7.652161]"
9580,"[41, 1999, 13, 94, 143, 61]","[2.310884, 5.9467287, 1.5005196, 3.1267605, 3.5746412, 2.6995292]"
9581,"[87, 2005, 22, 11, 24, 2214, 1090, 79, 53, 6, 47, 67, 11, 18, 31, 159, 3, 264, 2, 236, 90, 11, 8, 24, 63, 274, 11, 8, 113, 651, 24, 57, 3, 74, 2, 368, 375, 89, 37, 40, 149, 183, 4, 547, 11, 10, 2, 282, 7, 2, 28, 11, 18, 31, 10, 6, 59, 49, 53, 4, 24, 387, 274, 11, 508, 49, 454, 12, 322, 2, 233, 108, 18, 134, 31, 71, 206, 3, 19]","[3.0736938, 5.9467287, 1.8461946, 9.879684, 7.4322777, 5.9467287, 5.54257, 2.9760273, 5.14692, 2.3867493, 2.4635534, 2.8270671, 9.879684, 5.7420654, 6.3874674, 3.7702034, 3.111277, 4.0892034, 4.567736, 3.9486763, 3.0736938, 9.879684, 2.5690844, 7.4322777, 2.7519443, 8.507353, 9.879684, 2.5690844, 3.3072655, 5.034352, 7.4322777, 2.666253, 3.111277, 2.9308836, 4.567736, 4.45176, 4.45176, 3.0736938, 2.229313, 2.2690754, 3.6198866, 3.7174158, 2.0290585, 4.8533316, 9.879684, 2.7453773, 4.567736, 4.1679564, 1.2920218, 4.567736, 2.0403085, 9.879684, 5.7420654, 6.3874674, 2.7453773, 2.3867493, 2.6500802, 4.901531, 5.14692, 2.0290585, 7.4322777, 4.45176, 8.507353, 9.879684, 4.8533316, 4.901531, 4.7004805, 1.4113835, 4.347694, 4.567736, 4.0892034, 3.2126062, 5.7420654, 3.5746412, 6.3874674, 2.8468866, 3.9486763, 3.111277, 1.8461946]"
9582,"[17, 101, 68, 2, 1080, 2, 399, 7, 2, 911, 391, 1674, 20, 164, 3, 20, 2114, 4, 315, 507, 15, 169, 2, 202, 59, 58, 11, 1145, 36, 151, 3, 41, 233, 10, 6, 28, 24, 13, 143, 61, 4, 11, 18, 136, 19, 169, 1296, 3, 31, 10, 109, 669, 28, 91, 12]","[2.0251946, 3.1830916, 2.7887082, 3.6541889, 5.54257, 3.6541889, 4.568247, 1.2920218, 3.6541889, 5.256192, 4.568247, 5.9467287, 4.1750216, 3.6674004, 3.111277, 4.1750216, 5.9467287, 2.0290585, 4.347694, 4.8533316, 1.6383634, 7.4348316, 3.6541889, 3.8260806, 2.6500802, 2.588249, 2.822767, 5.54257, 2.2589502, 3.7174158, 3.111277, 2.310884, 4.0892034, 2.7453773, 1.1933746, 4.080617, 1.8580694, 1.5005196, 3.5746412, 2.6995292, 2.0290585, 2.822767, 1.9140218, 3.4901745, 1.8461946, 7.4348316, 5.54257, 3.111277, 2.1291559, 2.7453773, 3.2430964, 5.034352, 4.080617, 3.099842, 1.4113835]"
9583,"[45, 537, 190, 936, 14, 34, 947, 15, 1329, 1336, 17, 51, 21, 197, 3, 244, 21, 49, 2, 1443, 7, 20, 192, 14, 17, 8, 879, 12, 5, 51, 21, 254, 20, 251, 17, 2666, 4, 66, 322, 2, 233, 108, 1309, 11, 614, 91, 54, 1018, 12, 718, 483, 48, 27, 646, 7, 829, 4, 54, 1295, 19, 3, 2414, 24, 44]","[2.3437033, 4.8533316, 3.7702034, 5.54257, 3.3032582, 2.1914208, 5.54257, 1.6383634, 5.9467287, 5.9467287, 6.075584, 4.9794517, 5.4183016, 3.8854222, 2.0741847, 4.016383, 5.4183016, 2.4507656, 1.8270944, 5.9467287, 2.5840435, 4.1750216, 3.8260806, 3.3032582, 6.075584, 1.2845422, 5.256192, 2.822767, 1.2280477, 4.9794517, 5.4183016, 4.2536764, 4.1750216, 4.0892034, 6.075584, 5.9467287, 2.0290585, 2.7519443, 4.347694, 1.8270944, 4.0892034, 3.2126062, 5.9467287, 1.4113835, 5.034352, 3.099842, 5.237223, 5.54257, 2.822767, 5.256192, 4.7004805, 2.4381692, 1.9745326, 5.034352, 2.5840435, 5.256192, 2.0290585, 5.237223, 5.54257, 1.8461946, 2.0741847, 5.9467287, 1.8580694, 2.366332]"
9584,"[64, 153, 2032, 31, 697, 3, 264, 2, 28, 664, 2, 59, 11, 8, 89, 38, 12, 55, 15, 2471, 46, 3, 273, 84, 650, 491, 120, 1409, 4, 650, 31, 139, 3, 488, 2, 61, 10, 443, 27, 2, 863]","[2.9531727, 3.7174158, 5.9467287, 4.2583117, 5.034352, 3.111277, 4.0892034, 3.6541889, 2.0403085, 5.034352, 3.6541889, 2.6500802, 1.4113835, 1.2845422, 3.0736938, 2.2007272, 1.4113835, 2.6032968, 1.6383634, 5.9467287, 2.3778827, 3.111277, 4.2536764, 3.0482748, 10.512384, 4.7004805, 3.3410935, 5.9467287, 1.0145292, 10.512384, 4.2583117, 3.5314627, 3.111277, 4.7004805, 3.6541889, 2.6995292, 1.3726887, 4.568247, 1.9745326, 3.6541889, 5.256192]"
9585,"[837, 226, 251, 29, 6, 47, 80, 15, 778, 12, 2, 641, 7, 71, 1212, 555, 2465, 583, 16, 2, 1917, 243, 1106, 66, 2, 112, 431, 226, 117, 1088, 180, 33, 80, 19, 2446, 30, 153, 7, 62, 73, 59, 7, 856, 3, 44, 315, 5, 9, 533, 115, 6, 28, 2286, 32]","[5.256192, 8.032766, 4.0892034, 2.103904, 2.3867493, 2.4635534, 6.047094, 1.6383634, 5.256192, 1.4113835, 2.7406416, 5.034352, 3.8760653, 2.8468866, 5.54257, 4.8533316, 5.9467287, 4.8533316, 1.7576411, 2.7406416, 5.9467287, 4.0892034, 5.54257, 2.7519443, 2.7406416, 3.2746258, 4.568247, 8.032766, 3.3761961, 5.54257, 3.7702034, 2.3002293, 6.047094, 1.8461946, 5.9467287, 2.1291559, 3.7174158, 3.8760653, 2.6995292, 2.9091341, 2.6500802, 3.8760653, 5.256192, 1.0370923, 2.366332, 4.347694, 1.2280477, 1.3843317, 4.8533316, 3.3761961, 2.3867493, 2.0403085, 5.9467287, 2.1122313]"
9586,"[9, 5, 134, 115, 3, 1428, 6, 28, 50, 13, 2509, 13, 723, 28, 1172, 32, 16, 2, 408, 233, 5, 9, 2051]","[2.7686634, 2.4560955, 3.5746412, 3.3761961, 1.0370923, 5.9467287, 1.1933746, 4.080617, 2.425759, 3.0010393, 5.9467287, 3.0010393, 5.256192, 4.080617, 5.54257, 2.1122313, 1.7576411, 0.9135472, 4.568247, 4.0892034, 2.4560955, 2.7686634, 5.9467287]"
9587,"[12, 18, 33, 119, 19, 435, 160, 1397, 10, 71, 674, 23, 11, 18, 225, 33, 119, 19, 260, 488, 6, 466, 55, 5, 9, 72, 36, 555]","[1.4113835, 3.8280437, 4.6004586, 6.9012446, 3.6923892, 4.568247, 3.6198866, 5.9467287, 1.3726887, 2.8468866, 5.034352, 1.7681279, 1.4113835, 3.8280437, 3.8854222, 4.6004586, 6.9012446, 3.6923892, 4.0892034, 4.7004805, 1.1933746, 4.8533316, 2.6032968, 1.2280477, 1.3843317, 2.9531727, 2.2589502, 4.8533316]"
9588,"[5, 9, 104, 94, 247, 3, 1169, 4, 11, 9, 60, 36, 2, 192, 7, 6, 47, 958, 24, 38, 143, 12, 9, 1628, 19, 32, 7, 11]","[1.2280477, 4.152995, 3.1830916, 3.1267605, 4.0892034, 1.0370923, 5.54257, 1.0145292, 2.822767, 4.152995, 2.6032968, 2.2589502, 0.9135472, 3.8260806, 2.5840435, 1.1933746, 2.4635534, 5.54257, 1.8580694, 2.2007272, 3.5746412, 1.4113835, 4.152995, 5.9467287, 1.8461946, 2.1122313, 2.5840435, 2.822767]"
9589,"[178, 193, 31, 1043, 120, 9, 3, 275, 5, 30, 21, 76, 82, 2, 168, 2052, 2, 233, 9, 26, 6, 383, 4, 34, 2, 233, 80, 11, 433, 24, 19, 3, 435, 58, 1933, 12, 8, 21, 13, 1966, 23, 13, 309, 2662]","[3.7174158, 3.8854222, 2.1291559, 5.54257, 3.3410935, 2.7686634, 2.0741847, 4.2536764, 1.2280477, 2.1291559, 3.6122012, 2.9091341, 3.0736938, 2.7406416, 3.7702034, 5.9467287, 2.7406416, 8.178407, 2.7686634, 1.9403142, 1.1933746, 4.568247, 1.0145292, 2.1914208, 2.7406416, 8.178407, 3.023547, 1.4113835, 4.568247, 1.8580694, 1.8461946, 2.0741847, 4.568247, 2.588249, 5.9467287, 1.4113835, 1.2845422, 3.6122012, 3.0010393, 5.9467287, 1.7681279, 3.0010393, 4.2536764, 5.9467287]"
9590,"[6, 39, 449, 51, 21, 2655, 17, 9, 171, 151, 3, 2, 553, 21, 82, 259, 12, 17, 8, 37, 1563, 3, 6, 127, 58, 2, 131, 12, 2454, 19]","[2.3867493, 2.2390716, 4.7004805, 2.4897258, 3.6122012, 5.9467287, 4.0503893, 1.3843317, 3.6674004, 3.7174158, 2.0741847, 1.8270944, 4.8533316, 3.6122012, 3.0736938, 4.0892034, 2.822767, 4.0503893, 1.2845422, 2.229313, 5.9467287, 2.0741847, 2.3867493, 3.41267, 2.588249, 1.8270944, 3.4506223, 2.822767, 5.9467287, 1.8461946]"
9591,"[41, 471, 12, 6, 362, 2661, 42, 8, 1511, 259, 24, 20, 3, 826, 26, 1042, 21, 60, 2, 236, 7, 380, 4, 2, 335, 14, 17, 9, 101, 22, 75, 23, 27, 2, 233, 916, 29, 2, 2648, 208]","[2.310884, 4.7004805, 1.4113835, 1.1933746, 4.45176, 5.9467287, 2.310884, 1.2845422, 5.9467287, 4.0892034, 1.8580694, 2.0875108, 1.0370923, 5.256192, 1.9403142, 5.54257, 1.8061006, 2.6032968, 3.6541889, 3.9486763, 1.2920218, 4.45176, 1.0145292, 3.6541889, 4.45176, 1.6516291, 2.0251946, 1.3843317, 3.1830916, 1.8461946, 2.9091341, 1.7681279, 1.9745326, 3.6541889, 4.0892034, 5.256192, 2.103904, 3.6541889, 5.9467287, 3.8260806]"
9592,"[11, 8, 53, 65, 2493, 1818, 7, 221, 79, 2, 960, 683, 17, 9, 777, 1292, 12, 80, 20, 826, 17, 9, 551, 330, 12, 15, 359, 13, 810, 7, 28, 3, 435, 58, 10, 1335, 2, 233, 14, 333, 14, 386, 30, 83, 8, 7, 62, 316, 3, 19, 22, 27]","[1.4113835, 2.5690844, 2.57346, 2.7701347, 5.9467287, 5.9467287, 3.8760653, 3.8854222, 2.9760273, 1.8270944, 5.54257, 5.034352, 4.0503893, 2.7686634, 5.256192, 5.54257, 2.822767, 3.023547, 2.0875108, 5.256192, 4.0503893, 2.7686634, 4.8533316, 4.347694, 2.822767, 1.6383634, 4.45176, 1.5005196, 5.256192, 3.8760653, 2.0403085, 2.0741847, 4.568247, 2.588249, 1.3726887, 5.9467287, 1.8270944, 4.0892034, 3.3032582, 4.347694, 3.3032582, 4.45176, 2.1291559, 2.9994752, 2.5690844, 3.8760653, 2.6995292, 4.347694, 2.0741847, 1.8461946, 1.8461946, 1.9745326]"
9593,"[1157, 7, 12, 1288, 110, 76, 171, 2269, 58, 131, 4, 169, 25, 180, 74, 52, 59, 448, 25, 222]","[5.54257, 1.2920218, 1.4113835, 5.54257, 3.2430964, 2.9091341, 3.6674004, 5.9467287, 2.588249, 3.4506223, 1.0145292, 3.7174158, 4.1913285, 3.7702034, 2.9308836, 2.716655, 2.6500802, 4.7004805, 4.1913285, 3.8854222]"
9594,"[194, 41, 8, 56, 1478, 145, 3, 136, 37, 752, 614, 49, 53, 760, 65, 11, 8, 38, 12, 17, 30, 76, 49, 53, 24, 19]","[3.8854222, 2.310884, 2.5690844, 2.5589216, 5.9467287, 3.5314627, 1.0370923, 3.4901745, 2.229313, 5.256192, 5.034352, 4.901531, 5.14692, 5.256192, 2.7701347, 1.4113835, 2.5690844, 2.2007272, 1.4113835, 2.0251946, 2.1291559, 2.9091341, 4.901531, 5.14692, 1.8580694, 1.8461946]"
9595,"[145, 18, 230, 31, 2, 60, 63, 96, 18, 877, 859, 13, 28, 2324, 66, 15, 572, 58, 2, 911, 391, 66, 44]","[3.5314627, 3.8280437, 3.9486763, 2.1291559, 1.8270944, 2.6032968, 2.7519443, 3.3072655, 3.8280437, 5.256192, 5.256192, 1.5005196, 2.0403085, 5.9467287, 5.5038886, 1.6383634, 4.8533316, 2.588249, 1.8270944, 5.256192, 4.568247, 5.5038886, 2.366332]"
9596,"[38, 17, 1047, 3, 119, 20, 47, 1207, 20]","[2.2007272, 2.0251946, 5.54257, 1.0370923, 3.4506223, 4.1750216, 2.4635534, 5.54257, 4.1750216]"
9597,"[37, 47, 146, 114, 728, 10, 6, 28, 17, 105, 324, 522, 4, 1144, 37, 39, 3, 74, 2, 236, 7, 380, 32, 16, 56, 394, 17, 9]","[4.458626, 2.4635534, 3.5314627, 3.2746258, 5.256192, 1.3726887, 1.1933746, 2.0403085, 4.0503893, 3.2430964, 4.45176, 4.8533316, 1.0145292, 5.54257, 4.458626, 2.2390716, 1.0370923, 2.9308836, 0.9135472, 3.9486763, 1.2920218, 4.45176, 2.1122313, 1.7576411, 2.5589216, 4.568247, 4.0503893, 1.3843317]"
9598,"[2, 236, 7, 380, 8, 118, 12, 15, 30, 76, 82, 34, 5, 9, 3, 23, 2, 506, 335, 9, 3, 275]","[1.8270944, 3.9486763, 1.2920218, 4.45176, 1.2845422, 3.3410935, 1.4113835, 1.6383634, 2.1291559, 2.9091341, 3.0736938, 2.1914208, 1.2280477, 2.7686634, 2.0741847, 1.7681279, 1.8270944, 4.8533316, 4.45176, 2.7686634, 2.0741847, 4.2536764]"
9599,"[207, 9, 2, 117, 212, 261, 2, 236, 7, 380, 2140, 32, 7, 2, 28, 65, 15, 1059, 6, 86, 32, 29, 162, 2, 208, 3, 83, 56, 5, 30, 76, 58, 11]","[3.8260806, 1.3843317, 3.6541889, 3.3761961, 3.9486763, 4.0892034, 3.6541889, 3.9486763, 2.5840435, 4.45176, 5.9467287, 4.2244625, 2.5840435, 3.6541889, 2.0403085, 2.7701347, 1.6383634, 5.54257, 1.1933746, 3.0482748, 4.2244625, 2.103904, 3.6674004, 3.6541889, 3.8260806, 1.0370923, 2.9994752, 2.5589216, 1.2280477, 2.1291559, 2.9091341, 2.588249, 1.4113835]"
9600,"[5, 471, 3, 31, 14, 688, 4, 1228, 14, 5, 30, 23, 449, 11, 8, 6, 47, 96, 107, 46, 75, 77, 145, 10, 2, 179, 28, 9, 20, 238, 132, 2, 236, 625, 4, 1758, 22, 11, 29, 141, 3, 141, 66, 184, 82, 7, 221, 279, 11, 109, 2059]","[2.4560955, 4.7004805, 2.0741847, 2.1291559, 3.3032582, 5.034352, 2.0290585, 5.54257, 3.3032582, 2.4560955, 2.1291559, 1.7681279, 4.7004805, 4.2341504, 1.2845422, 1.1933746, 2.4635534, 3.3072655, 3.2430964, 2.3778827, 2.9091341, 3.023547, 3.5314627, 1.3726887, 1.8270944, 3.7174158, 2.0403085, 1.3843317, 2.0875108, 3.9486763, 3.4506223, 1.8270944, 3.9486763, 5.034352, 2.0290585, 5.9467287, 1.8461946, 4.2341504, 2.103904, 7.5404067, 2.0741847, 7.5404067, 2.7519443, 3.8260806, 3.0736938, 1.2920218, 3.8854222, 4.1679564, 4.2341504, 3.2430964, 5.9467287]"
9601,"[6, 47, 8, 21, 151, 3, 2, 399, 7, 15, 5, 195, 33, 80, 20, 218, 38, 15, 369, 701, 3, 2, 333, 428, 7, 2, 208]","[1.1933746, 2.4635534, 1.2845422, 1.8061006, 3.7174158, 2.0741847, 2.7406416, 4.568247, 2.5840435, 3.2767267, 1.2280477, 3.7702034, 2.3002293, 3.023547, 2.0875108, 3.8854222, 2.2007272, 3.2767267, 4.45176, 5.034352, 2.0741847, 2.7406416, 4.347694, 4.568247, 2.5840435, 2.7406416, 3.8260806]"
9602,"[10, 6, 1547, 110, 5, 8, 21, 139, 3, 1778, 2, 460, 22, 103, 198, 29, 279, 13, 69]","[1.3726887, 1.1933746, 5.9467287, 3.2430964, 1.2280477, 1.2845422, 1.8061006, 3.5314627, 1.0370923, 5.9467287, 0.9135472, 4.7004805, 1.8461946, 3.2430964, 3.7702034, 2.103904, 4.1679564, 1.5005196, 2.8076801]"
9603,"[11, 8, 158, 3, 2608, 6, 362, 237]","[1.4113835, 1.2845422, 3.6674004, 1.0370923, 5.9467287, 1.1933746, 4.45176, 3.9486763]"
9604,"[17, 227, 94, 72, 277, 35, 13, 305, 4, 45, 99, 46, 32, 3, 145]","[2.0251946, 4.016383, 3.1267605, 2.9531727, 4.1679564, 2.1822214, 1.5005196, 4.2536764, 1.0145292, 2.3437033, 3.2430964, 2.3778827, 2.1122313, 1.0370923, 3.5314627]"
9605,"[15, 367, 592, 3, 2613, 44, 12, 178, 1381, 8, 654, 11, 8, 68, 13, 311, 1065, 7, 233, 129, 280, 87, 27, 23, 5, 105, 9, 3, 921, 12, 2, 212, 331, 3, 4, 1160, 52, 69, 2524, 3, 199, 73, 2, 1654, 7, 2, 233, 26, 2, 150, 27, 226, 131, 80, 19, 169, 14, 34, 5, 54, 129, 2614, 29, 27, 528]","[1.6383634, 4.45176, 5.034352, 4.1483693, 5.9467287, 2.366332, 2.822767, 3.7174158, 5.9467287, 2.5690844, 5.034352, 1.4113835, 2.5690844, 2.7887082, 1.5005196, 4.2536764, 5.54257, 2.5840435, 8.178407, 6.82534, 4.1679564, 3.0736938, 5.923598, 1.7681279, 2.4560955, 3.2430964, 1.3843317, 4.1483693, 5.256192, 2.822767, 3.6541889, 3.9486763, 4.347694, 4.1483693, 1.0145292, 5.54257, 2.716655, 2.8076801, 5.9467287, 4.1483693, 3.7702034, 2.9091341, 3.6541889, 5.9467287, 2.5840435, 3.6541889, 8.178407, 1.9403142, 3.6541889, 3.6198866, 5.923598, 4.016383, 3.4506223, 3.023547, 1.8461946, 3.7174158, 1.6516291, 2.1914208, 2.4560955, 2.6186116, 6.82534, 5.9467287, 2.103904, 5.923598, 4.8533316]"
9606,"[16, 6, 86, 4, 156, 538, 10, 123, 19, 4, 6, 133, 231, 3, 2, 150, 5, 8, 563, 3, 921, 3, 44, 12, 5, 30, 21, 348, 27, 7, 41, 85, 181]","[1.7576411, 2.3867493, 3.0482748, 2.0290585, 3.6198866, 4.8533316, 1.3726887, 3.3410935, 1.8461946, 2.0290585, 2.3867493, 3.4901745, 3.9486763, 3.111277, 0.9135472, 3.6198866, 2.4560955, 1.2845422, 4.8533316, 3.111277, 5.256192, 3.111277, 2.366332, 1.4113835, 2.4560955, 2.1291559, 1.8061006, 4.45176, 1.9745326, 1.2920218, 2.310884, 3.0482748, 3.7174158]"
9607,"[25, 54, 2285, 6, 28, 32, 322, 108, 120, 12, 8, 2380, 3, 19, 25, 9, 146, 214, 32, 2, 236, 2433, 6, 1162, 4, 73, 1440, 42, 25, 974, 3, 620, 2, 506, 335, 16, 103, 356, 338, 927, 50, 2, 150, 2, 335, 90, 5, 9, 271, 6, 2094, 14, 13, 223, 1431, 22, 649, 1657, 49, 77, 5, 9, 36, 22, 2055, 1656, 134, 30, 21, 509, 71, 181, 3, 83, 294, 2, 117, 1312, 550, 54, 168]","[6.286993, 5.237223, 5.9467287, 3.580124, 2.0403085, 4.2244625, 4.347694, 3.2126062, 3.3410935, 1.4113835, 1.2845422, 5.9467287, 3.111277, 1.8461946, 6.286993, 4.152995, 3.5314627, 3.8854222, 4.2244625, 4.567736, 3.9486763, 5.9467287, 3.580124, 5.54257, 1.0145292, 2.9091341, 5.9467287, 2.310884, 6.286993, 5.54257, 3.111277, 5.034352, 4.567736, 4.8533316, 8.90352, 1.7576411, 3.2430964, 4.45176, 4.347694, 5.54257, 2.425759, 4.567736, 3.6198866, 4.567736, 8.90352, 3.0736938, 2.4560955, 4.152995, 4.0892034, 3.580124, 5.9467287, 1.6516291, 1.5005196, 4.016383, 5.9467287, 3.6923892, 5.034352, 5.9467287, 2.4507656, 3.023547, 2.4560955, 4.152995, 2.2589502, 3.6923892, 5.9467287, 5.9467287, 3.5746412, 2.1291559, 1.8061006, 4.8533316, 2.8468866, 3.7174158, 3.111277, 2.9994752, 4.347694, 4.567736, 3.3761961, 5.9467287, 4.8533316, 5.237223, 3.7702034]"
9608,"[5, 9, 360, 487, 25, 54, 35, 503, 14, 25, 54, 42, 113, 393, 3, 175, 250, 77, 25, 928, 4, 5, 30, 60, 244, 52, 662, 14, 25, 603, 836, 26, 2, 150]","[2.4560955, 1.3843317, 4.45176, 4.8533316, 8.382657, 5.237223, 2.1822214, 4.7004805, 3.3032582, 8.382657, 5.237223, 2.310884, 3.3072655, 4.568247, 1.0370923, 3.7702034, 4.016383, 3.023547, 8.382657, 5.54257, 1.0145292, 2.4560955, 2.1291559, 2.6032968, 4.016383, 2.716655, 5.034352, 3.3032582, 8.382657, 5.034352, 5.256192, 1.9403142, 0.9135472, 3.6198866]"
9609,"[38, 77, 2, 212, 54, 365, 123, 2, 335, 10, 2, 73, 28, 2512, 52, 440, 5, 1667, 32, 897, 674, 659, 213, 21, 417, 56, 5, 193, 616, 75, 89, 6, 237, 8, 323, 900, 66, 2, 465, 26, 2, 1354, 8, 146, 2365, 7, 120, 378, 12, 9, 36, 26, 2028, 2, 640, 334, 10, 2413, 657]","[2.2007272, 3.023547, 5.481283, 3.9486763, 2.6186116, 4.45176, 3.3410935, 5.481283, 4.45176, 2.7453773, 5.481283, 2.9091341, 2.0403085, 5.9467287, 2.716655, 4.568247, 2.4560955, 5.9467287, 2.1122313, 5.256192, 5.034352, 5.034352, 3.8854222, 1.8061006, 4.568247, 2.5589216, 2.4560955, 3.8854222, 5.034352, 2.9091341, 3.0736938, 1.1933746, 3.9486763, 2.5690844, 4.347694, 5.256192, 2.7519443, 5.481283, 4.7004805, 3.8806283, 5.481283, 5.9467287, 2.5690844, 3.5314627, 5.9467287, 1.2920218, 3.3410935, 4.45176, 1.4113835, 1.3843317, 2.2589502, 3.8806283, 5.9467287, 5.481283, 5.034352, 4.347694, 2.7453773, 5.9467287, 5.54257]"
9610,"[5, 369, 48, 147, 2, 465, 4, 231, 44, 123, 103, 1155, 11, 232, 19, 2210, 4, 220, 168, 26, 6, 1140, 908]","[1.2280477, 4.45176, 2.4381692, 3.6198866, 0.9135472, 4.7004805, 2.0290585, 3.9486763, 2.366332, 3.3410935, 3.2430964, 5.54257, 1.4113835, 3.9486763, 1.8461946, 5.9467287, 2.0290585, 3.8854222, 3.7702034, 1.9403142, 1.1933746, 5.54257, 5.256192]"
9611,"[41, 465, 22, 284, 42, 452, 336, 66, 15, 18, 248, 31, 214, 108, 66, 216]","[2.310884, 4.7004805, 1.8461946, 4.2536764, 2.310884, 4.7004805, 4.347694, 5.5038886, 1.6383634, 1.9140218, 4.016383, 2.1291559, 3.8854222, 3.2126062, 5.5038886, 3.8854222]"
9612,"[5, 163, 6, 86, 3, 234, 2, 43, 50, 2, 182, 28, 38, 12, 5, 30, 944, 2, 212, 55, 25, 107, 46]","[2.4560955, 3.7174158, 1.1933746, 3.0482748, 1.0370923, 4.016383, 2.7406416, 2.3549404, 2.425759, 2.7406416, 3.7174158, 2.0403085, 2.2007272, 1.4113835, 2.4560955, 2.1291559, 5.54257, 2.7406416, 3.9486763, 2.6032968, 2.0956643, 3.2430964, 2.3778827]"
9613,"[25, 9, 21, 584, 297, 13, 143, 401, 4, 107, 46, 111, 105, 145, 9, 229, 20, 704, 160, 20, 47, 4, 8, 360, 901, 20]","[2.0956643, 2.7686634, 1.8061006, 4.8533316, 4.2536764, 1.5005196, 3.5746412, 4.568247, 2.0290585, 3.2430964, 2.3778827, 3.2746258, 3.2430964, 3.5314627, 2.7686634, 3.9486763, 6.262532, 5.034352, 3.6198866, 6.262532, 2.4635534, 2.0290585, 1.2845422, 4.45176, 5.256192, 6.262532]"
9614,"[56, 1025, 125, 257, 42, 45, 67, 145, 4, 114, 160]","[2.5589216, 5.54257, 3.7174158, 4.0892034, 2.310884, 2.3437033, 2.8270671, 3.5314627, 1.0145292, 3.2746258, 3.6198866]"
9615,"[20, 170, 1937, 596, 7, 15, 26, 2, 588]","[2.0875108, 3.6674004, 5.9467287, 5.034352, 1.2920218, 1.6383634, 1.9403142, 0.9135472, 5.034352]"
